post_id,user_id,text,created_at,topic,keyword,group,source_type
mfsU8UkTFq,uKB5UPYYZ,还用讨论么 早就该取消了。给定公权力不受监督、寻租腐败泛滥，政府和政策智囊应该选择最低限度福利保障，要做尽可能小的小政府。当下的情况，经适房太奢侈了，分蛋糕的刀是小李飞刀的话，做再多的蛋糕有什么用！,2012-01-06 01:44:43,反腐,腐败,opinion_leader,opinion_leader_df
mJGNzyVhP6,u02LPDDYN,1月版腐败指南已出，别错过了！,2012-01-06 12:56:29,反腐,腐败,opinion_leader,opinion_leader_df
m4wDeNMrlZ,uZDQIBJKO,//@uHJXM1KA1：  晋江某单位丰厚的年终奖 价值150元 相当腐败 //@ukn： 多么人性化的卡啊…[泪][泪][泪] // @uLUCKT0Q4： :能是啥？广电的年终奖呗，真是够够丰厚的啊,2012-01-06 18:42:33,反腐,腐败,opinion_leader,opinion_leader_df
mJGN4QSkPS,u0YUTEQBU,这是一个行行出腐败的时代。 //@ukn：  //@uGL4SU40U： // @uP2ZOWMS2： : 这是收黑钱正规化！ // @uLUCM1LIS： :这是公关吗？,2012-01-07 08:25:32,反腐,腐败,opinion_leader,opinion_leader_df
mne7Gs0Q8A,uZQXA0AWQ,人性有善恶两面，扬善抑恶，就会使人性光辉！//@uBIB4RBZU：  腐败是人性的表现，你能改变人性吗？,2012-01-07 11:20:12,反腐,腐败,opinion_leader,opinion_leader_df
mkp0gsQFow,uRSRYQKVM,其实我很好奇，柯景腾上课打飞机这部分删了后，怎么连接下来老师让沈佳宜感化柯景腾的情节//@ukn： 内地各种领导总撞文明，实际干得粑粑事儿最多，贪污腐败不说，找小姐包二奶写性爱日记。。。妈的不要太有才！！！,2012-01-07 23:05:25,反腐,腐败,opinion_leader,opinion_leader_df
m7nzKrUgFs,uEMBE5RPM,回复@uTS2OA1I0： 她分析美国的错误抱有一种无可奈何、乐观其成的态度，批评中国内部的，却与中美关系牵扯起来这是一个非常低级的错误。中美冲突原因难道在于中国内政没处理好？那日本欧洲经济发展不可持续，第三世界国家的腐败动荡比比皆是，美国矛头为什么不指向他们，发生冲突？严重误导。,2012-01-08 15:41:55,反腐,腐败,opinion_leader,opinion_leader_df
mNfGGPU3er,uMMSZN4NJ,【黄瓜瘦身法】黄瓜中所含的丙醇二酸，可抑制糖类物质转变为脂肪。因此，不论是就餐当中还是餐前餐后，黄瓜都是很适合减肥的食物。此外，黄瓜中的纤维素对促进人体肠道内腐败物质的排除和降低胆固醇有一定作用。黄瓜性凉，脾胃虚寒者请注意适当食用.,2012-01-08 21:47:14,反腐,腐败,opinion_leader,opinion_leader_df
4937549255017009,1402977920,【#金融领域职务犯罪多为贪贿类#】#法律视角# 今日最高检发布，2021年1月至2023年7月，全国检察机关依法提起公诉的金融领域职务犯罪案件共计652人，贪贿类犯罪占比最高，其中，受贿罪411人，贪污罪149人，占金融领域职务犯罪人数的85.89%。涉案人员所在单位包括中国人民银行、证监会等金融监管部门以及各大国有银行、资产管理公司等国有金融企业，其中单位领导犯罪情况较为突出。金融领域腐败分子多精通监管规则，犯罪手段从过去的直接以权谋私转化为利用专业知识、通过金融业务程序进行作案，如利用期货交易手段、虚增交易环节实施贪污行为。（光明日报全媒体记者陈慧娟）,2023-08-22 14:49:00,反腐,腐败,state_media,state_media_df
4937589222803507,2271051770,"【官宣！#片仔癀原董事长刘建顺落马#】作为“福建三宝”之一，中成药片仔癀备受关注。然而，这款国家一级中药保护品种竟遭受到腐败的“污染”：8月22日，漳州片仔癀原董事长刘建顺被官宣开除党籍。

而就在今年5月，接替刘建顺担任片仔癀董事长的潘杰，以及副总经理刘丛盛因涉嫌严重违纪违法被查。（长安街知事） http://t.cn/A6OzxXdz",2023-08-22 17:27:49,反腐,腐败,state_media,state_media_df
4939343835431055,3514732862,【#医药领域腐败问题集中整治广西将这样做#→】8月24日，全区清廉医院建设暨医药领域腐败问题集中整治工作现场推进会在北海举行。广西将建立健全对医疗机构和从业人员特别是领导干部和重点岗位人员的监督管理机制。坚持“谁主管谁负责”“谁管理谁负责”的原则，聚焦医药领域关键少数、关键岗位、重点环节，把握宽严相济原则，注重纠建并举，深化源头治理，开展全链条全领域全覆盖的系统治理，更好调动广大一线医护人员的工作积极性，努力营造风清气正的政治生态和良好发展环境。（来源：南国早报）,2023-08-27 13:40:00,反腐,腐败,state_media,state_media_df
4940017015982979,1663072851,#老且糊涂是对拜登使用最多的词#【最新民调：#美国人既不喜欢拜登也不喜欢特朗普#】美联社-NORC公共事务研究中心周一发布的一项最新民调显示，当提到美国总统拜登和前总统特朗普时，大众会想到什么，“老”且“糊涂”是人们对拜登使用最多的词汇，“腐败”且“不诚实”则是对特朗普使用最多的词。美联社称，该民调清楚地表明，在明年的美国总统大选中，两大潜在的热门总统候选人都不受公众欢迎。民调称，有的受访人说拜登像一个需要人搀扶的老爷爷，而特朗普则是那种，当别人对他说“不”时表现得像个幼儿园的孩子。#腐败不诚实是对特朗普是用最多的词# http://t.cn/A6O4z3KE,2023-08-29 10:15:00,反腐,腐败,state_media,state_media_df
4940043438787134,1974576991,【美最新民调：#美国人既不喜欢拜登也不喜欢特朗普#】据美联社-NORC公共事务研究中心28日发布的一项最新民调显示，当提到美国总统拜登和前总统特朗普时，大众会想到什么，“老”且“糊涂”是人们对拜登使用最多的词汇，“腐败”且“不诚实”则是对特朗普使用最多的词。美联社称，该民调清楚地表明，在明年的美国总统大选中，两大潜在的热门总统候选人都不受公众欢迎。民调称，有的受访人说拜登像一个需要人搀扶的老爷爷，而特朗普则是那种，当别人对他说“不”时表现得像个幼儿园的孩子。http://t.cn/A6OUFwkT,2023-08-29 12:00:00,反腐,腐败,state_media,state_media_df
4940388215031005,1974576991,"【中国驻阿富汗使馆临时代办赵海涵：我们感到阿富汗正慢慢恢复活力】2021年8月30日，烟花照亮喀布尔的夜空，随着美军的最后一架飞机离开喀布尔机场，美国宣布完成从阿富汗撤军，结束长达20年的阿富汗战争。自那以后的两年，这个曾饱受战争蹂躏的国家一直在探索自身的发展道路。阿富汗临时政府表现如何？中阿关系又将如何发展？中国驻阿富汗使馆临时代办赵海涵日前接受《环球时报》记者独家专访时表示，阿方政府和社会形成广泛认知——中国是从来没有欺负过阿富汗的大国，也是阿富汗伟大的邻国，中国对阿历来只有合作、援助和友谊，可以在阿富汗问题上发挥独特作用。

生活物资基本齐全，电力通信有保障

环球时报：您如何看待阿富汗临时政府执政两年的表现？身处阿富汗，总体感觉如何？

赵海涵：中国驻阿使馆全体馆员一直坚守在喀布尔。这两年，特别是今年以来，在日常生活中，我们感到阿富汗正慢慢恢复活力，经济社会发展逐步向好，物价、汇率保持稳定，一些基础设施建设、能源水利项目积极推进，与周边国家的贸易不断发展。

阿富汗临时政府成立两年以来，致力于推动国家和平重建与独立自主发展，积极开展对外交往合作，在发展经济、消除腐败、禁止毒品种植、改善民众生活和社会治安等方面采取了一系列务实举措，取得一定成效。外界应当予以客观公正看待。

一千个人眼中也会有一千个阿富汗。一些西方媒体笔下的阿富汗似乎经济已近崩溃，饿殍遍野。但如果你到阿各大城市走走看看，又是另一番景象：日用品等生活物资基本齐全，粮食蔬菜供应还算充足，电力、通信、燃油供应亦有保障。当地的主食馕的价格不到10阿尼一个，大约人民币7毛钱，大小和国内一样。正如一些当地老百姓所说：“我们就算吃不饱但也饿不死。”

值得一提的是，大多数民众和外国外交官都认为，与两年前相比，阿目前的总体安全形势有所改善，民众如今可以在全国各地更自由地往来，外国游客也有所增多。据阿富汗临时政府代理外长穆塔基介绍，去年约有7万名外国游客到阿游览，其中1万名为欧洲游客。

当然，阿富汗目前还在经济、民生、反恐等领域面临很多挑战，不稳定不确定因素和安全风险依然存在。但不要忘了，这个国家刚刚经历20年战乱，一穷二白、支离破碎，经济发展严重依赖外援，人均GDP始终是世界最低。阿临时政府接手的是这样一个“烂摊子”，同时外部又面临经济封锁、金融制裁、资产冻结等困境，在短短两年时间里取得这些发展，还维持了国家的统一和总体稳定，已实属不易。

经常在公共场所遇到中文很流利的阿富汗人

环球时报：中方表示支持阿富汗和平重建，将继续为阿重建发展提供力所能及的帮助。截至目前中国援阿的情况如何？

赵海涵：中阿双边友好合作关系，是中国在阿富汗问题上发挥独特作用的关键因素。阿方政府和社会已形成广泛认知，就是“中国是从来没有欺负过阿富汗的大国，也是阿富汗伟大的邻国”，中国对阿历来只有合作、援助和友谊。

远的不说，就自阿政权更迭两年以来，为避免人道主义危机，中方第一时间累计向阿提供了3.5亿元人民币的疫苗、医药、过冬物资等援助。去年3月，中方宣布向阿提供10亿元人民币的无偿援助，用于学校、医院、乡村建设等民生项目。中国还通过“南南基金”、红十字会、地方政府和民间等多渠道，为阿提供粮食、应急物资、抗震救灾等援助。前几天，我刚受新疆维吾尔自治区政府委托，向因地震受灾的巴达赫尚省转交70万元人民币的救灾物资和现金援助。

同时，中国援阿喀布尔大学综合教学楼、职业技术教育学院、低造价住房、共和国医院等援助项目已顺利交接或即将重启，人员培训及留学生项目也有序推进。而在经贸合作方面，我们开通“松子空中走廊”，给予阿98％税目产品零关税待遇，恢复中阿直航复航，推进大项目务实合作。

目前，中阿双方正积极探讨在“一带一路”框架下加强互联互通建设等合作，协商推动石榴、巴旦木、杏仁等更多阿富汗特色农产品输华。所有这些务实举措都在支持阿富汗人民发展经济、创收增收、改善民生。

随着中阿两国交往迎来新契机，中国将继续秉持亲诚惠容周边外交理念，在各领域与阿开展更多务实合作，同阿富汗一道携手打造中阿命运共同体。

环球时报：关于中阿密切友好的合作关系，您能否具体举些例子？

赵海涵：这种友好合作关系体现在方方面面。比如，我们双方外交部门之间沟通合作就非常畅通。记得有一次，我们有一些合作问题想和阿临时政府多个部门高层当面交流，阿方接到我们的请求后，很快就安排了我们驻阿大使同代理总理和6位内阁部长会面，所有会面在一周之内密集完成，全程礼宾安排严丝合缝，高效且顺畅。一些外国使馆同行听闻后，纷纷感叹道：“只有中国外交官才会有这待遇。”

还有，联合国在阿有十多个国际组织，其中有一个国际组织负责人是中国籍。他告诉我们，在与阿临时政府各部门合作时，对方一听说他是中国人，马上就会特别热情友好，不像对西方面孔那样有点保持距离。因此，他笑称自己比其他在阿国际组织负责人都更“吃得开”，无论是约见阿方高官还是开展合作等，都便利得多。

此外，阿富汗百姓对于学习中文有很大的热情。我们经常在机场等公共场所遇到中文颇为流利的阿富汗人，其中不仅包括孔子学院和曾赴中国留学的学生，也有许多自学中文、希望有朝一日前往中国旅游、从事贸易的普通老百姓。

环球时报：很多中国人对阿富汗很好奇，但了解并不多，您有何建议？

赵海涵：对很多中国人而言，阿富汗既熟悉，又陌生，既比邻相居，却又有些神秘。阿富汗有很多世界级文化遗产和名胜古迹，还有将中国和阿富汗一手相牵的瓦罕走廊。因山高地险，历史上没多少中国人走过，去过的人中我只知道两位，一位叫法显，一位叫玄奘，另外还有一位老外，叫马可波罗。此外，阿富汗资源、物产很丰富，前两天我的一位同事回国休假，箱子里就装满了地毯、松子、藏红花和青金石工艺品。

民间交往一个很重要的前提，就是要真实地了解对方。我个人感觉目前国内不少民众对阿富汗的了解还很不够，易被西方宣传误导。我的建议是，看有关阿富汗的新闻，一定要注意新闻来源。如果是美西方媒体的，包括一些海外阿富汗人的，心里就要有所甄别。要了解阿富汗，一定要更多倾听阿本国主流媒体的声音。就像外界如果要了解中国，就一定要多听听中国老百姓和中国主流媒体的声音一样。阿富汗也有自己的主流媒体，其官方通讯社巴赫塔尔通讯社最近还开通了中文服务。

“亚洲之心”有望走上和平重建、繁荣发展之路

环球时报：国际社会关注阿富汗妇女受教育等问题，呼吁塔利班政府采取更加包容的政策，请问您在这一问题上有何看法？

赵海涵：我知道国内不少人都很关心这个话题。的确，阿临时政府成立以来，陆续出台了一系列限制女性上学、就业的政策。我们也曾向阿方官员问询过这个问题，得到的回答是他们正成立相关委员会，准备就女性教育课程设置等问题进行研究调整，待做好准备后就会重新放开。我感觉他们在这个问题上有自己特殊的理念和逻辑，外界也很难理解。同时我们也注意到，他们内部对这个问题似乎也有分歧，不少官员私底下并不赞成禁令。

我个人感觉，就我们平时接触到的很多阿方官员而言，他们其实也一样有着人之常情，一样关爱妻女。前不久，我们曾邀请一位官员来中国参与一个交流项目，其间，他听说小女儿在家得了重病，就心急如焚，非要立即中断访问赶回家照顾，我们怎么劝都劝不住。还有一位部长级高官，出国时经常会把他的小女儿带在身边，说想让她从小就开阔眼界。

另外还有一位部长告诉我们，他们并非不注重保护女性权益，阿富汗塔利班上台后，立即禁止了民间长期流行的女童婚姻，并为女性特别是遗孀争得了平等的继承权，而这些积极举措，国际社会特别是美西方却视而不见。

我们和西方外交官在交流这个问题时也表示，中国高度重视促进男女平等和妇女事业发展，我们同样非常关心阿富汗女性权益问题。但我们不会像西方国家那样，用麦克风公开喊话抨击、以“断援”为威胁强压阿方，这对自尊心极强、一贯反对外来干涉的阿塔政府来说并不会起太大作用，只会激化矛盾。

我们更多会通过符合中国传统文化和外交理念的方式做工作，在保持尊重、平等的前提下，充分沟通，循循善诱，推动并期待他们顺应时代潮流和人民期盼，自身做出积极改变，这样效果可能会更好。

另需强调的是，女性权益问题固然重要，但它只是当前阿富汗诸多问题中的一部分。除此之外，阿富汗所受的无理制裁打压、资产冻结等不公平对待，同样也不能忽视。国际社会需要全面、客观、均衡地看待和解决阿富汗问题。

环球时报：请问您对阿富汗未来有怎样的展望？

赵海涵：阿富汗是古代丝绸之路上一颗璀璨的明珠，曾为人类文明进步发展作出独特贡献。但同时，因其地理位置重要，被誉为“亚洲之心”，所以历来是大国博弈之战略要地，命运多舛。长期以来，阿富汗饱受战火和动乱摧残，人民经历苦难，这颗明珠屡屡蒙尘。但正如恩格斯所说，“阿富汗人是勇敢、刚毅、爱好自由的民族”。阿富汗人经常提及，他们在100年内打败了3个世界超级大国（英国、苏联、美国——编者注），“帝国坟场”当之无愧。

如今，随着外国部队的撤出，阿富汗人民迎来了真正掌握自身命运的机会。我们在与阿方官员的接触中，明显感觉到他们都拥有强烈的民族自豪感，渴望通过发展改变家国命运。他们常说，如今的阿富汗很像70多年前的新中国，赶跑了外国侵略者，开启了国家建设的新篇章，但同时也百废待兴，任重道远。他们希望能与中国这个千年友邻深化合作，学习借鉴中国的治国理政经验，实现持久和平、繁荣发展。

如果阿临时政府能抓住机遇，进一步开放包容建政，温和稳健施政，积极探索符合阿国情的现代化发展模式，则完全有可能从此带领阿人民，真正走上和平重建、繁荣发展的道路。我个人对此抱有信心。（环球时报报道 记者 邢晓婧 刘欣）",2023-08-30 10:50:01,反腐,腐败,state_media,state_media_df
